'21:50:08', 0.25, -0.25, 7.50, 0.26, -0.25, 7.71, 0, 0, 0, 0.35, -43.93'
'21:50:08', 0.25, -0.25, 7.50, 0.25, -0.26, 7.56, 0, 0, 0, 0.36, -46.07'
'21:50:09', 0.25, -0.25, 7.50, 0.25, -0.25, 8.16, 0, 0, 0, 0.36, -45.00'
'21:50:09', 0.25, -0.25, 7.50, 0.26, -0.24, 6.80, 0, 0, 0, 0.35, -43.21'
'21:50:10', 0.25, -0.25, 7.50, 0.24, -0.25, 7.56, 0, 0, 0, 0.35, -46.08'
'21:50:10', 0.25, -0.25, 7.50, 0.25, -0.25, 8.32, 0, 0, 0, 0.35, -45.36'
'21:50:11', 0.25, -0.25, 7.50, 0.26, -0.25, 7.71, 0, 0, 0, 0.36, -44.29'
'21:50:11', 0.25, -0.25, 7.50, 0.25, -0.25, 7.41, 0, 0, 0, 0.35, -45.00'
'21:50:12', 0.25, -0.25, 7.50, 0.25, -0.26, 6.80, 0, 0, 0, 0.36, -45.71'
'21:50:12', 0.25, -0.25, 7.50, 0.25, -0.25, 8.01, 0, 0, 0, 0.35, -44.28'
'21:50:13', 0.25, -0.25, 7.50, 0.25, -0.25, 7.56, 0, 0, 0, 0.36, -45.00'
'21:50:13', 0.25, -0.25, 7.50, 0.24, -0.25, 7.41, 0, 0, 0, 0.35, -45.37'
'21:50:14', 0.25, -0.25, 7.50, 0.25, -0.25, 7.71, 0, 0, 0, 0.35, -45.36'
'21:50:14', 0.25, -0.25, 7.50, 0.25, -0.25, 7.11, 0, 0, 0, 0.35, -45.00'
'21:50:15', 0.25, -0.25, 7.50, 0.25, -0.25, 7.71, 0, 0, 0, 0.36, -45.00'
'21:50:15', 0.25, -0.25, 7.50, 0.24, -0.25, 7.71, 0, 0, 0, 0.35, -45.73'
'21:50:16', 0.25, -0.25, 7.50, 0.26, -0.25, 7.26, 0, 0, 0, 0.36, -43.59'
'21:50:16', 0.25, -0.25, 7.50, 0.26, -0.25, 7.26, 0, 0, 0, 0.36, -43.95'
'21:50:17', 0.25, -0.25, 7.50, 0.25, -0.25, 7.56, 0, 0, 0, 0.36, -45.36'
'21:50:17', 0.25, -0.25, 7.50, 0.25, -0.25, 7.56, 0, 0, 0, 0.35, -44.28'
'21:50:18', 0.25, -0.25, 7.50, 0.25, -0.25, 7.26, 0, 0, 0, 0.35, -44.64'
'21:50:18', 0.25, -0.25, 7.50, 0.25, -0.25, 7.71, 0, 0, 0, 0.35, -44.64'
'21:50:19', 0.25, -0.25, 7.50, 0.24, -0.26, 7.41, 0, 0, 0, 0.35, -46.79'
'21:50:19', 0.25, -0.25, 7.50, 0.26, -0.24, 8.16, 0, 0, 0, 0.35, -43.57'
'21:50:20', 0.25, -0.25, 7.50, 0.24, -0.25, 7.41, 0, 0, 0, 0.35, -46.09'
'21:50:20', 0.25, -0.25, 7.50, 0.25, -0.25, 7.41, 0, 0, 0, 0.35, -45.00'
'21:50:21', 0.25, -0.25, 7.50, 0.25, -0.25, 7.11, 0, 0, 0, 0.35, -45.36'
'21:50:21', 0.25, -0.25, 7.50, 0.25, -0.25, 7.71, 0, 0, 0, 0.35, -44.64'
'21:50:22', 0.25, -0.25, 7.50, 0.25, -0.25, 7.41, 0, 0, 0, 0.35, -45.00'
'21:50:22', 0.25, -0.25, 7.50, 0.25, -0.24, 8.16, 0, 0, 0, 0.35, -44.27'
'21:50:23', 0.25, -0.25, 7.50, 0.26, -0.25, 7.56, 0, 0, 0, 0.36, -43.93'
'21:50:23', 0.25, -0.25, 7.50, 0.25, -0.26, 7.11, 0, 0, 0, 0.36, -45.71'
'21:50:24', 0.25, -0.25, 7.50, 0.25, -0.25, 7.41, 0, 0, 0, 0.35, -45.00'
'21:50:24', 0.25, -0.25, 7.50, 0.25, -0.25, 7.86, 0, 0, 0, 0.35, -44.64'
'21:50:25', 0.25, -0.25, 7.50, 0.25, -0.25, 8.16, 0, 0, 0, 0.35, -45.00'
'21:50:25', 0.25, -0.25, 7.50, 0.25, -0.25, 7.41, 0, 0, 0, 0.36, -45.00'
