'21:44:33', 0.00, -0.25, 7.50, 0.00, -0.25, 7.11, 0, 0, 0, 0.25, -89.64'
'21:44:33', 0.00, -0.25, 7.50, -0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:34', 0.00, -0.25, 7.50, 0.00, -0.25, 7.41, 0, 0, 0, 0.25, -89.64'
'21:44:34', 0.00, -0.25, 7.50, -0.00, -0.25, 7.11, 0, 0, 0, 0.25, -89.64'
'21:44:35', 0.00, -0.25, 7.50, -0.00, -0.25, 7.86, 0, 0, 0, 0.25, -89.28'
'21:44:35', 0.00, -0.25, 7.50, 0.00, -0.25, 8.01, 0, 0, 0, 0.25, -89.64'
'21:44:36', 0.00, -0.25, 7.50, -0.00, -0.25, 7.41, 0, 0, 0, 0.25, -89.64'
'21:44:36', 0.00, -0.25, 7.50, 0.00, -0.25, 7.56, 0, 0, 0, 0.25, -89.27'
'21:44:37', 0.00, -0.25, 7.50, 0.00, -0.25, 6.95, 0, 0, 0, 0.25, -89.28'
'21:44:37', 0.00, -0.25, 7.50, -0.00, -0.25, 8.01, 0, 0, 0, 0.25, -88.93'
'21:44:38', 0.00, -0.25, 7.50, 0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:38', 0.00, -0.25, 7.50, -0.00, -0.25, 7.11, 0, 0, 0, 0.25, -88.91'
'21:44:39', 0.00, -0.25, 7.50, -0.00, -0.25, 6.95, 0, 0, 0, 0.25, -89.27'
'21:44:39', 0.00, -0.25, 7.50, -0.00, -0.25, 7.86, 0, 0, 0, 0.25, -90.00'
'21:44:40', 0.00, -0.25, 7.50, 0.00, -0.25, 8.62, 0, 0, 0, 0.25, -89.64'
'21:44:40', 0.00, -0.25, 7.50, -0.00, -0.25, 7.11, 0, 0, 0, 0.25, -89.64'
'21:44:41', 0.00, -0.25, 7.50, -0.00, -0.25, 6.95, 0, 0, 0, 0.25, -90.00'
'21:44:41', 0.00, -0.25, 7.50, -0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:42', 0.00, -0.25, 7.50, 0.00, -0.25, 8.16, 0, 0, 0, 0.25, -89.28'
'21:44:42', 0.00, -0.25, 7.50, -0.00, -0.25, 7.26, 0, 0, 0, 0.25, -89.28'
'21:44:43', 0.00, -0.25, 7.50, 0.00, -0.25, 6.95, 0, 0, 0, 0.25, -90.00'
'21:44:43', 0.00, -0.25, 7.50, -0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:44', 0.00, -0.25, 7.50, 0.00, -0.25, 8.32, 0, 0, 0, 0.25, -89.64'
'21:44:44', 0.00, -0.25, 7.50, -0.00, -0.25, 7.26, 0, 0, 0, 0.25, -89.28'
'21:44:45', 0.00, -0.25, 7.50, -0.00, -0.25, 7.26, 0, 0, 0, 0.25, -90.00'
'21:44:45', 0.00, -0.25, 7.50, -0.00, -0.25, 7.41, 0, 0, 0, 0.25, -89.64'
'21:44:46', 0.00, -0.25, 7.50, -0.00, -0.25, 7.56, 0, 0, 0, 0.25, -90.00'
'21:44:46', 0.00, -0.25, 7.50, -0.00, -0.25, 7.11, 0, 0, 0, 0.25, -89.64'
'21:44:47', 0.00, -0.25, 7.50, -0.00, -0.24, 7.56, 0, 0, 0, 0.24, -90.00'
'21:44:47', 0.00, -0.25, 7.50, 0.00, -0.25, 7.86, 0, 0, 0, 0.25, -90.00'
'21:44:48', 0.00, -0.25, 7.50, -0.00, -0.25, 6.80, 0, 0, 0, 0.25, -89.64'
'21:44:48', 0.00, -0.25, 7.50, -0.00, -0.24, 7.86, 0, 0, 0, 0.24, -90.00'
'21:44:49', 0.00, -0.25, 7.50, 0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:49', 0.00, -0.25, 7.50, -0.00, -0.25, 7.11, 0, 0, 0, 0.25, -89.64'
'21:44:50', 0.00, -0.25, 7.50, -0.00, -0.25, 7.71, 0, 0, 0, 0.25, -88.92'
'21:44:50', 0.00, -0.25, 7.50, 0.00, -0.26, 7.71, 0, 0, 0, 0.26, -89.65'
'21:44:51', 0.00, -0.25, 7.50, 0.00, -0.25, 7.41, 0, 0, 0, 0.25, -89.64'
'21:44:51', 0.00, -0.25, 7.50, 0.00, -0.25, 7.56, 0, 0, 0, 0.25, -90.00'
'21:44:52', 0.00, -0.25, 7.50, -0.00, -0.25, 7.56, 0, 0, 0, 0.25, -89.27'
